label,text,label_enc
Not-Hope,ಪ್ರಮೋಷನ್ ಕೊರತೆ ಇತ್ತು.. ದಿಯಾ ಸಿನಿಮಾಗೆ.. ಅದ್ಭುತ ಕನ್ನಡ ಚಿತ್ರ..,1
Hope,ಮೋದಿ ಡೋಯಿಂಗ್ ಗುಡ್ ಜಾಬ್ ಫೋರ್ ನ್ಯೂ ಇಂಡಿಯಾ,0
Hope,ನಾನ ಸಪೋರ್ಟ್ ನಿನ್ನ ಗೆ ಎರೋಟ್ ಭಿ  ನ್ಬಟ್ ನೈಸ್ ವಿಡಿಯೋ ಗುಡ್ ಲಕ್ ಅಣ್ಣ,0
Not-Hope,ಇಎನ್ ಹೆಲ್ಡೆ ಗುರು,1
Hope,ಆಲ್ ದಿ ಬೆಸ್ಟ್ ರಕ್ಷಿತ್ ಬ್ರೋ ಕೀಪ್ ರಾಕಿಂಗ್,0
Not-Hope,ಇ ಲೈಕ್ ಇಟ್ ಇ ಲೈಕ್ ಇಟ್ ಕಂಠ.,1
Not-Hope,ಅಚ್ಯುತಣ್ಣ ಕ್ಯಾರೆಕ್ಟರ್ ಯಾರಿಗೆಲ್ಲ ಇಷ್ಟ ಆಯಿತು........,1
Not-Hope,ಕೊಳೊತೊಗಿರೊ... ಕೊಬ್ಬ್ರಿ ಮಿಟಾಯಿ.... 🤣🤣,1
Not-Hope,ಬ್ರೋ ಹಿಂದಿ ಲ್ಯಾಂಗ್ವೇಜ್ ಪಿಎಲ್ಎಸ್,1
Not-Hope,@ಸೋನಾಲಿ ಸೋನಾ ಲಿಂಕ್ ಆ....ಥಿಯೇಟರ್ ಹೋಗಿ ನೋಡಿ ನಿಮ್ ಅವೃಂಧ ಒಲ್ಲೆ ಫಿಲ್ಮ್ಸ್ ಗೆ ವ್ಯಾಲ್ಯೂ ಇಲ್ಲಾ,1
Not-Hope,ಆ ಸೂಪರ್ ಬ್ರೋ,1
Hope,ನಿಜವಾಗ್ಲು ಕನ್ನಡಿಗ ಆಗಿದ್ದಕ್ಕೆ ಹೆಮ್ಮೆ ಆಗ್ತಿದೆ ಗುರು,0
Hope,ಏನ್ ಸಾಂಗ್ ಗುರು ಇದು ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಅಲ್ಲಿ ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೋ ಹಾಡು,0
Not-Hope,ಸಿರ್ ಸೋಶಿಯಲ್ ಮೀಡಿಯಾ ಬಿಟ್ಟು ಹೋರ್ಗೇಡ್ ತುಂಬ ಪಬ್ಲಿಸಿಟಿ ಬೇಕು ದಯಾವಿತು ಮಾಡಿ,1
Not-Hope,ಕಮೂನಿಷ್ಟ ಸರ್ಕಾರವೇ ಒಳ್ಳೆಯದು ಅಲ್ಲಿ ರಾಜಕೀಯ ಇರಲ್ಲ ದೇಶದ ಅಭಿವೃದ್ಧಿ ಒಂದೇ ಗುರಿನ್ನಮ್ಮ ದೇಶದ ಈ ಸ್ಥಿತಿಗೆ ಕಾರಣನ್ನ್* ರಾಜಕಾರಣಿಯರು(ನೆಹರೂ ವಂಶಸ್ಥರು),1
Not-Hope,ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಲುಕ್ಸ್ ಸೂವೂ ಹ್ಯಾಂಡ್ಸೋಮ್ ಇನ್ ಅನಂತು ವಿಎಸ್ ನುಸ್ರುತ್ ಕನ್ನಡ ಮೂವಿ,1
Hope,ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸಿರ್,0
Not-Hope,ಚಿನ್ನಾ ಅಪ್ ಡಿಲೀಟ್ ಮಾಡಿ ಪಿಎಲ್ಎ,1
Not-Hope,@ಶಿವಾ ಪ್ರಕಾಶ್ ಕಿತ್ತೋಯ್ತಾ?,1
Not-Hope,ಸೂಪರ್ ವಿಡಿಯೋ ಗುರು ಇದೆ ರೀತಿ ವಿಡಿಯೋ ಮಾಡಿ ಚೀನಾ ಉರೋಕೊಬೇಕು,1
Hope,ಇ ಲವ್ ಯೂ ಸಿರ್,0
Not-Hope,@ಅಶ್ವಿನಿ ಪ್ ಅವುನು ದಾಗರ್ ದೇವರಕೊಂಡ ಡಿಡಿ,1
Not-Hope,ಚರಿತ್ರೀ ಷೃಷ್ಟಿಸೂ ಅವತಾರ!!!,1
Hope,ಇಡೀ ಚಿತ್ರ ತಂಡಕ್ಕೆ ಶುಭ ವಾಗಲಿ,0
Not-Hope,ಇ ಫೀಲ್ ಜಾಸ್ತಿ ಬಿಟ್ಟ ಕೊಟ್ಟ್ರಿ... ಬಾರಿ  ಲಿರಿಕಲ್ ವಿಡಿಯೋ ಸಾಕಾಗಿತ್ತು,1
Hope,ತೆರೆಯ ಅಭಿನಯದ ಇಂದಿದೆ ಜೀವನದ ಪಾತ್ರಾ,0
Not-Hope,ತೊಗರಿ ಥಿಪ್ಪಾ ಬಹಳ ಚಾನಾಗಿದೆ,1
Not-Hope,ಬ್ರಸ್ಥಾಚಾರ  ಎಲ್ಲದ ದೇಶನೆ ಎಲ್ಲಾ. ಭಾರತ ದೇಶದಲ್ಲಿ  ನಾವೆಲ್ಲಾ ಒಂದೆ ಅನ್ನೋದು   ಭಾವನೆ ಮೊದಲು ಬರ್ಬೇಕು.  ಒಂದು ಜಾತಿಯವರು ಎನ್ನೊಂದು ಜಾತಿಯವರು ಧೋಸಿಸೋಧು  ಅಧು ಕಡಿಮೆ  ಆಗ್ಬೇಕು. ರಾಜಕೀಯದವರು ನಾವೆಲ್ಲಾ ಒಂದೆ.ಯೆಲ್ಲ ಪಕ್ಷದವರು ಒಂದಾಗಿ ದೇಶ ಕಟ್ಟೊ ಕೆಲಸ ಆಗ್ಬೇಕು .ಆಗ ನಾವು ಹಂಥ ಹಂಥ ವಾಗೀ ಮೇಲೆ ಬರ್ಬಹುದು,1
Hope,ಇದು ಕನ್ನಡಿಗರ ರೋಚ್ಚಿಗೆಳಿಸುವ ಹಾಡು...,0
Not-Hope,ತೊಗರಿ ತಿಪ್ಪ ಆಲ್ ಟೈಮ್ ಫೇವರೈಟ್ ಎವರ್ಗ್ರೀನ್,1
Not-Hope,ಇಂಡಿಯಾದಲ್ಲಿ ಚೈನಾಗೆ ಹುಟ್ಟಿರೋ ಚಕ್ಕಗಳ ತಿಕದಲ್ಲಿ ಇನ್ನು ಸ್ವಲ್ಪ ಕಾರಪುಡಿ  ಆಕ್ಬೇಕಿತ್ತು ಅನ್ಸುತ್ತೆ ಬ್ರಾ,1
Hope,ಹ್ಯಾಪಿ ಹ್ಯಾಪಿ ಹ್ಯಾಪಿನ್ಫಿನಲ್ಲಿ ಬಾನ್ ಟಿಕ್ಟೋಕ್ನ,0
Not-Hope,ಡಿಸ್ಲೈಕ್ ಮಾಡಿದೋರೆಲ್ಲಾ ಬೆವರ್ಸಿ ಟಿಕ್ಟೋಕರ್ಸ್..ಥಿಕಾ ಉರ್ಕೊಂಡವ್ರೆ ಬರ್ನೋಲ್ ಕೊಡ್ರೂ🤣🤣🤣🤣🤣🤣,1
Not-Hope,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1
Not-Hope,@ನಂದಿ ಪಾರ್ಥಸಾರಥಿ ಕುರಿಶೇತ್ರ ಅಲ್ಲಾ ಅದು ಕುರುಕ್ಷೇತ್ರ 🤣,1
Hope,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,0
Not-Hope,ನಾನ್ ಲ್ವ್ಡಾ ದಲ್ಲಿ ಎಡನೆ ಬಂದ್ ನೋಡ್ಕೊಂಡು ಒಗೊ ಗಂಡು,1
Not-Hope,@ನವೀನ್ ವಿ ನಿನ್ನ ಲುಚ್ಚ ಇಗೆ ಮೊದಲೆ ಕಡ್ಡಿ ಸ್ವಲ್ಪ ಬಾಡಿ ಮಾಡ್ಕೊಂಡ್ ಬರಲು ಹೇಳು ಒಲ್ಲೆ ಬಾವಲಿ ಹಾಗೆ ಎದ್ದನೆ ಮತ್ತು ಒಮ್ದು ಹಿಟ್ ಮೂವಿ ಕೊಡೋಕೆ ಹೇಳು ಮಾಡಿರೋದೆಲ್ಲಾ ಫ್ಲಾಪ್,1
Not-Hope,ಸಿರ್ ಲಹರಿ ಮ್ಯೂಸಿಕ್ ನವ್ರು ಕರಾಒಕೆ ಅಪ್ಲೋಡ್ ಮಾಡ್ತಿದರೆ ನ್ಯೂ ಸೋಂಗ್  ನೀವು ಅಪ್ಲೋಡ್ ಮಾಡಿ  ಲಿರಿಕಲ್ ಸೋಂಗ್ ಗೆ ಕರಾಒಕೆ ಅಡ್ ಮಾಡಿ  ಅಪ್ಲೋಡ್ ಮಾಡಿ,1
Not-Hope,ಇ ಲವ್ ಉ ದಿಯಾ,1
Not-Hope,@ಪೃಥ್ವಿಸಾಗರ ಸಾಗರ್ ಬಟ್ ಕ್ರಿಯೇಟ್ ಹಿಂದಿ ಮುಸ್ಲಿಂ ದಿವಿದೆ,1
Not-Hope,ಎನ್ನ ಇ ಸುಳೆಗಳೆಗೆ ಟ್ರೋಲ್ ಮಾಡು ಗುರು,1
Hope,ಬಹುಷಃ ಬಿಡುಗಡೆ ಸಮಯದಲ್ಲಿ ಸಿನಿಮಾ ಜಾಹೀರಾತುಗಳು ಒಂದು ಜನರಿಗೆ ಮುಟ್ಟಿಲ್ಲ ಅನ್ಸುತ್ತೆ....,0
Not-Hope,ನಾನು ನೋಧಿಧಿನಿ ಉತ್ತರ್ ಪ್ರದೇಶ್ ಫಾರೆಸ್ಟ್,1
Hope,ಧನ್ಯವಾದಗಳು ಸ್ನೇಹಿತರೆ ನೀವು ಪುರಾಣದಲ್ಲಿ ಬರುವ  ಯಲ್ಲರಿಗೂ ಬಹುವಚನ ದಿಂದ ಮಾತಾಡ್ತಿರ ಧನ್ಯವಾದಗಳು ಸ್ನೇಹಿತರೆ,0
Not-Hope,@ಪೃಥ್ವಿ ವಿಶ್ವನಾಥ್ ಗುರುವೆ ನಾವ್ #ಡಿಬಾಸ್ ಫಾನ್ಸ್ ಕನ್ನಡ ಸಾಂಗ್ಸ್ ನೋಡೋಕು ಮಾಡ್ಲ್ ಲೈಕ್ ಮಾಡೋವ್ರು ಸುಮ್ನೆ ಥಿಕಾ ಯೆಲ್ಲ ಮಾತಾಡ್ಬೇಡಿ.,1
Hope,ವಾವ್ ಸರ್ ನಿಮ್ಮ ಮಾತು ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯ  ಸೂಪರ್ ಸರ್,0
Hope,ಸೂಪರ್ ಕ್ರಿಯೇಷನ್ ಬ್ರೋ .  ಅದ್ರು ನಿಮ್ ವಾಯ್ಸ್ ಎಸ್ಪಿಪಿಪಿಪಿಪಿಆರ್ಆರ್ಆರ್ಆರ್ಆರ್.....,0
Hope,ಸೂಪರ್... ಬಾರಿ ಕಲಬೆರಕೆ ಬಾಷೆ ಕೆಲಿ ಕೆಲಿ ಸುಸ್ತಾಗಿತ್ತು ಅದಕ್ಕೆ ಈ ವಿಡಿಯೋ ಸ್ವಚ್ಛ ಸುಂದರ ಬಾಷೆಯ ಬಳಕೆ ಆಗಿರೋದ್ರಿಂದ ಇಷ್ಟವಾಯ್ತು..,0
Hope,ನಿಜವಾದ ಹೆರೊ ಆಂಡ್ರೆ ಎವರೆ,0
Not-Hope,ಪ್ರಜಾಕೀಯದ ಬಗ್ಗೆ ವಿಡಿಯೋಸ್ ಮಾಡಿ ಪ್ಲೀಸ್,1
Not-Hope,ತೊಗರಿ ತಿಪ್ಪ ನಾಟಕ ಒಳ್ಳೆಯ ಹಾಸ್ಯಮಯ ನಾಟಕ,1
Not-Hope,ಯೆನ್ ಸೋಂಗ್ ಗುರು...ಬೆಂಕಿ #ಅಸ್ನ್,1
Not-Hope,ಸೂಪರ್ ಲೈನ್ಸ್ ಬ್ರೋ,1
Not-Hope,ಟಿಕ್ಟೋಕ್ ಮಾಡೋ ಗಾಂಡು ಸ್.. ಮಕ್ಲು,1
Hope,ಸೂಪರ್ ಬ್ರದರ್ ಚನ್ನಾಗಿ ಯುಗ್ಲಿದಿರ ಬೇವರ್ಸಿ ನನ್ ಮಕ್ಳನ್ನ,0
Hope,ಒಲ್ಲೆ ಕೆಲ್ಸಾ ಅಲ್ವಾ ಮೆಮ್,0
Not-Hope,ಈಗ ಹಾ ಅಶ್ವಥಾಮ ಎಲ್ಲಿಧನೆ,1
Not-Hope,ವಿವೇಕ್ ಜಿ ಸೈಡ್ ಗೆ ಹೊಗ್ರೊ ನಿಮ್,1
Hope,ಪೃಥ್ವಿ ಅಂಬರ್ ಏನ್  ಗುರೂ ನೀನು ನ್ಯಾಷನಲ್ ಅವಾರ್ಡ್ ವಿನಿಂಗ್ ಆಕ್ಟರ್ ಗುರೂ ನೀನು.ನಿನ್ನ ನಟನೆಗೆ ನಾನಂತೂ ಫ್ಯಾನ್ ಮಾರಾಯ.ಎಷ್ಠು ಎನರ್ಜಿ ಇದ್ಯೋ ನಿನ್ನಲ್ಲಿ,0
Not-Hope,ವೆಟ್ ಮಾಡ್ಬೇಕು ಅಲ್ವಾ🥰,1
Hope,ಗುಡ್ ಕಮೆಂಟ್ ಬ್ರೋ....ನ್ಕಾಂಟಿನ್ಯೂ ......,0
Not-Hope,ಬ್ರೋ  ಇ ಎಎಂ ಯೂರ್ ಬಿಗ್ ಫಾನ್,1
Hope,ಎದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,0
Not-Hope,🥰 ಸ್ಪಿಆರ್ ಸೋಂಗ್ 🤘🤘🤘🧡🥰🤫🤫,1
Not-Hope,@ನಂದಿ ಪಾರ್ಥಸಾರಥಿ ಹೋಗೋ ನಿನ್ನ ಅಕ್ಕ್ನ ತುಲ್ಲು ನಿನ್ನ ತಾರಾ ಕೆಲ್ಸಾ ಇಲ್ವಾ ನಂಗೆ ಯೇನು ಯಾವ್ಗ್ಲು ಕಮೆಂಟ್ಸ್ ಮಾಡ್ಕೊಂಡು ಟಿಕಾ ಮುಚ್ಕೊಂಡು ಸಿದೆಗೆ ಹೋಗೋ,1
Not-Hope,ಸೋಂಗ್ ಲೈಕರ್ಸ್ 119ಕ್ ಆಂಡ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ನೋಡಿ ಉರ್ಕೊಳೋರು (ಅನ್ಲೈಕರ್ಸ್) 1.7,1
Not-Hope,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1
Hope,ಫಿಲ್ಮ್ ಸುಪ್ರ್ರ್ರ್ರ್ರ್ರ ಆಗಿ ಎದೆ ಫುಲ್ ಕ್ಲೀನ್ ಫಿಲ್ಮ್,0
Not-Hope,ಸೂಪರ್ ಫ್ರಾಮ್ ಕೊಲಾರ್,1
Not-Hope,ಮ್ಯೂಸಿಕ್ ಅಂತು ಸಪರ್ರ್ರ್ರ್ ಸರ್ ನಿಮಗೆ ಹ್ಯಾಂಡ್ಸಾಪ್,1
Hope,ಸಾಹಿತ್ಯ ಬಹಳ ಅದ್ಭುತವಾಗಿ ಮೂಡಿ ಬಂದಿದೆ.,0
Not-Hope,ಈ ಹಾಡು 'ಅವನೆ ಶ್ರೀಮನ್ ನಾರಾಯಣ' ಚಿತ್ರದ ನನ್ನ ನೆಚ್ಚಿನ ಹಾಡು.,1
Not-Hope,@ಕಿಚ್ಚ ವಿಠ್ಠಲ್ ಲೋ ನಿಮ್ಮ ಲುಚ್ಛನ್ ದಬಾಕ್ 3.. ದಬಾಕೊತಲ್ಲೊ 🤣🤣🤣🤣🤣 ವಿಲಿಯನ್,1
Not-Hope,ಮಗ  ಹೀಗೆ ಮಾಡು ಡ್ಯಾಸ್ ಲೈಕ್ಸ್ ಸಿಗುತ್ತೆ,1
Not-Hope,ಬಿಂದು  ಲೌಡಾ ಸ್ಮಾರ್ಟ್ಫೋನ್ಸ್ ಲ್ಯಾಪ್ಟಾಪ್ ಕೇಳ್ವು ಬ್ರಾಂಡ್ ಚೀನಾಡೆ ಆಗಿದ್ರು ನಾವ್ ಯುಎಸ್ಇ ಮಾಡ್ತ ಏರೋದಕ್ಕೆ ಆಲ್ರೆಡಿ ಟ್ಯಾಕ್ಸ್ ಕಟ್ಟಿಡಿವಿ ಇಎನ್  ಮುಂಡೆ ಕಟ್ಟೊಡ್ ಬೇಡಾ ಅಂಥ ಹೆಲ್ತಾ ಏರೋದು,1
Not-Hope,ಸುದೀಪ್ ಅಣ್ಣ ಕಡೆಯಿಂದ ಆಲ್ ಥ್ ಇ ಬೆಸ್ಟ್,1
Hope,ಮ್ಯೂಸಿಕ್ ಬಯಂಕರ ಗುರೂ.....,0
Not-Hope,ನಾವು ಮಾತರ್ ಯುಎಸ್ಇ ಮಾಡತಿಲ್ಲ ಜಗತಿನ್ನ ಯೆಲ್ಲ ದೇಶ್ಗಳು ಯುಎಸ್ಇ ಮಾಡತಿದರೆ.ಸೋಲೆಮಗನೆ,1
Not-Hope,ನೀವ್ ಹೇಳೋದ್ರಲ್ಲಿ ಏನು ತಪ್ಪಿಲ್ಲ ಬ್ರದರ್,1
Not-Hope,ತೊಗರಿ ತಿಪ್ಪ ಕಥಾ ನ್ 3,1
Not-Hope,ನಾನು 14 ಸಾಲಾ ನೋಡಿದ ಮೂವಿ ಇಧು,1
Not-Hope,ಪುಂಗ್ ಬಾನ್ ಮಾಡಿ ಪಿಎಲ್ಎಸ್,1
Not-Hope,@ವೇಣು ಗೋಪಾಲ್ ಎವಿಎನ್ ಒಂದು ಹೆರೊ.ನಾ ತು..,1
Hope,ಸೂಪರ್ ಗುರು ಲಾಸ್ಟ್ ಅಲ್ಲಿ ಹೇಳಿದ್ರಲ್ಲ ತಿಕ ಹೊಡಿಯೋ ದೇವ್ರು ನಾ ಕಟ್ಕೊಂಡಿದಾರೆ ಅಂತ 100% ನಿಜ ಸೂಪರ್,0
Hope,ಧ್ವನಿ ಅದಲಾ ಅದು ನ್ಉತ್ತರ ಕರ್ನಾಟಕದ ಭಾಷೆಯಲ್ಲಿ ಮಿಂದ ನ್ಕಂಚಿನ ಕಂಠದ ಹೆಮ್ಮೆ,0
Not-Hope,@ನಂದಿ ಪಾರ್ಥಸಾರಥಿ ಡಗಾರ್ ಸೂಳೆ ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,1
Not-Hope,ಬಜಾರ್ ಅನ್ನೋದು ಕನ್ನಡ ಪದನ ಗುರು?,1
Not-Hope,ವೋವ್ ಎಕ್ಸ್ಲೆಂಟ್ ವೆರಿ ನ್ಯೂ ಡಿಫ್ರೆಂಟ್ ಯೆಲ್ಲು ಕೇಳಿಲ್ಲ ನೋಡಿಲ್ಲ ದನ್ಯವಾದಗಳು,1
Not-Hope,ನೋಪ್ ಇ ಅಂಡರ್ಸ್ಟುಡ್ ಬೆಕೌಸ್ ಇಮ್ ಕನ್ನಡಿಗ,1
Not-Hope,ಚೀನಾ ಕಾಪಿ ಮಾಡಿ ನಾವು ಮಾಡ್ಬೇಕಿಲ್ಲ.. ಜನ ಅಲ್ಲಿ ಖುಷ್ಯಾಗಿಲ್ಲ.. ನಾದ್ರೆ ನಿವ್ ಹೇಳಿದ್ರಲ್ಲಿ ತುಂಬ ಕೆಲ್ಸಾ ಆಗ್ಬೇಕು.. ಭಾರತದಲ್ಲಿ ಅದೆಲ್ಲಾ ಮಾಡೋದು ಜನಕ್ಕೂ ಬೇಕಾಗಲ್ಲ,1
Not-Hope,ಅನ್ ಅಣ್ಣ ನೀವು ಸೂಪರ್ ಬಿಡಿ ಅಣ್ಣ ನೀವು,1
Not-Hope,ಮೊದಲು ನಿನು ಪಬ್ಜ್ ಬಂದ್ ಮಾಡು ನಾನು ಟಿಕ್ ಟೋಕ್  ಡೌನ್ ಲೋಡ್ ಮಾಡಿಲ್ಲ ನಾನು ಯುಎಸ್ಇ ಮಾಡೆ ಎಲ್ಲಾ ಪ್ಲೀಸ್ ಡಿಲೀಟ್ ಫ್ರಾಮ್ ಪಬ್ಜ್,1
Not-Hope,ಟ್ರೇಲರ್  ಸೂಪರ್  ಇದೆ ಸಿರ್ ಎದು ಹಿಂದಿ ನಲ್ಲಿ ಕೂಡಾ ರಿಲೀಸ್ ಮಾಡಿ ಪ್ಲೀಸ್,1
Not-Hope,ಪೊಗರು ಬರ್ತಿದೆ ವೇಟ್ ಮಾಡಿ ಗುರು,1
Not-Hope,@ಕಿಚ್ಚ ವಿಠ್ಠಲ್ ಶಾಟ ಕಿತ್ಕೊಳ್ಳೋಕೂ ಆಗಲ್ಲಾ ಲುಚ್ಚಾ ನ್ ಫ್ಯಾನ್  ನೀವ್ 10 ಜನ ಬಂದ್ರೆ ನಾವು 100 ಜನ ಗೊತ್ತಲಾ ದ್ ಬಾಸ್ ಪವರ್.. ನಿಮ್ ಲುಚಾ ನ್ ಕೇಳು ಹೇಳತನೆ ಮಿಂಡ್ರಿಕೆ,1
Not-Hope,ಸೂಪರ್ ಸೋಂಗ್ರ್ ನ್ಯೂ ರೆಕಾರ್ಡ್ ಬ್ರೇಕ್ ಮಾಡ್ಲಿ,1
Hope,ಸೂಪರ್ ಬ್ರೋ.. ಅಲ್ಲೊಬ್ಬ ಯಾರಿಗೂ ಗೊತ್ತಾಗ್ದೆ ಹಾಗೆ ಆಲ್ರೆಡಿ ಗದ್ದುಗೆ ಏರಿಕುತ್ತಿದ್ದ. ನ್ನವ್ನೆ ಶ್ರೀಮನಾರಾಯಣ,0
Hope,ಸೂಪರ್ ಕಟಿ ಸಿರ್ ಕೆಲಿ ಬಾಲ ವರ್ಷ ಆಗಿತ್ತು ನಮಸ್ಕಾರ್ ಶಂಭು ಸಿರ್,0
Not-Hope,ನಿವ್ ಕರೆಕ್ಟ್ ಆಗಿ ಹೇಳಿದ್ರಿ......ಟಿಕ್ಟೋಕ್ ಇಂಡಿಯಾ ದಲ್ಲಿ ಬಾನ್ ಆಗ್ಲೇಬೇಕು,1
Not-Hope,ಕತೆ ಕತೆಯಾಗಿ ಇರುತ್ತೆ ಇದನ್ನು ನಂಬಲು ಅಸಾದ್ಯ,1
Not-Hope,ನಾನುಗ್  ತುಂಬಾ  ಇಷ್ಟ ಆಯ್ತಾ,1
Hope,ಮೈಸೋರ್ ಮಹಾರಾಜರ ಬಗ್ಗೆ ಹೆಮ್ಮೆ ಇಂದ ಹೇಳಿದ್ರಲ್ಲ ತುಂಬ ಚೆನ್ನಾಗಿತ್ತು.,0
Not-Hope,ಆದ್ರೆ ಚೀನಾ ಗೇ ಬಕೆಟ್ ಹಿಡಿತಾರೇ,1
Not-Hope,ದೃಷ್ಟಿ ನನ್ನೋಬ್ಬನ ಮೇಲಿಡಿ ತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ ಫಿಲ್ಮ್ ನೋಡೊ ಮುಂಚೇನೆ ಈ ಸೋಂಗ್ ಇಸ್ತಾ ಅದವರು ಲೈಕ್ ಮಾಡಿ,1
Not-Hope,ಹಿಂದಿ ವರ್ಷನ್ ಯೆಲ್ಲಿ,1
Not-Hope,ನಮ್ಮ ದೇಶದಲ್ಲಿ ದೊಡ್ಡದಾದ ಬಂಡವಾಳಗಳನ್ನ ಹೂಡಿ ಬಿಜಿನೆಸ್ ಮಾಡಿ ಲಾಭ ಮಾಡಬೇಕುನ್ನುವವರು ಬಹಳಾ ಜನ ಇದಾರೆ ಲಾಭ ಹೆಚ್ಟಾದಷ್ಟು .ಸರ್ಕಾರ ಇನ್ಕಮ್ ಇಡಿ ಅಂತ ತೊಂದರೆಗೊಳಗಾಗುವ ಸಾಧ್ಯತೆಯಿರುತ್ತದೆಂದು ಮುಂದೆ ಬರುವುದಿಲ್ಲ,1
Not-Hope,ಸಿಂಪಲ್ ಸ್ಟಾರ್ ಫಾನ್ಸ್ ಅದೋರು ಲೈಕ್ ಮಾಡಿ,1
Not-Hope,ಆಲ್ ದ್ ಬೆಸ್ಟ್ ಫೋರ್ ಅಪ್ಪು ಫಾನ್ಸ್,1
Not-Hope,ಒಕ್ ಬ್ರೋ.... ಬಿಟಿ ಗುರುದೇಶಪಾಂಡೆ ಅವ್ರು ತಮಿಳಿಂದನೇ ಜಾಸ್ತಿ ಮೂವಿ ನಾ ರಿಮೇಕ್ ಮಾಡ್ತಿರೋದು..... ಒಕ್ ಹೆಗೊ ಪಾಪ ನಮ್ ಪ್ರಜ್ವಲ್ ಗೆ ಒಂದು ಬ್ರೇಕ್ ಸಿಗ್ಲಿ,1
Not-Hope,ಲವ್ ಉ ಬಾಸ್,1
Hope,ಸೂಪರ್  ಗುರು  ಜೈ  ಹಿಂದ್  ನೀನು  ನಿಜವಾದ  ಬರತಿಯ ಮತ್ತು  ಕರ್ನಾಟಕದ  ಹೆಮ್ಮೆಯ ಪುತ್ರ  ಇ ಲವ್ ಯೂ  ಬ್ರದರ್,0
Hope,ಕನ್ನಡ ಒಂದೇ ಭಾಷೆಯಲ್ಲಿ ಬಕೆಟ್ದು ಕೆಜಿಎಫ್ ರಿಲೀಸ್ ಮಾಡಿದ್ರೆ 100 ಕೋಟಿ ಅಂತ ಪುಂಗಿಸೋಕೆ ಆಗಲ್ಲ ಅಂತ ಪಾನ್ ಇಂಡಿಯಾ ಅಂತ ಮಾಡಿದ್ರು ಹಾಗೆ ಕನ್ನಡ ಒಂದೇ ಭಾಷೆಯಲ್ಲಿ ರಿಲೀಸ್ ಮಾಡಿದ್ರೆ ಪ್ಲಾಪ್ ಆದ್ರೆ ಹಿಟ್ ಅಂತ ಹೇಳ್ಸೋಕೆ ಆಗಲ್ಲ ಅಂತ ಪಾನ್ ಇಂಡಿಯಾ ಮಾಡಿ 250 ಕೋಟಿ ಅಂತ ಪುಂಗಿ ಬಿಟ್ರು ಆದ್ರೆ ಬಕೆಟ್ ಮೂವಿ ಬಡ್ಜೆಟ್ ಏರಿಲ್ಲ ರೆಮ್ಯುನೆರೆಷನ್ ಏರಿಲ್ಲ ಈಗ ಅದೇ ಬಕೆಟ್ ಫಾರ್ಮುಲಾ ರಕ್ಷಿತ್ ಹಿಡಿತವ್ನೆ ಆದ್ರೆ ಈ ಮಂಗ ಮುಂಡೇವು ಏನೇ ಸರ್ಕಸ್ ಮಾಡಿದ್ರು ಪುಂಗಿ ಬಿಟ್ರು ಪ್ರೊಡ್ಯುಸರ್ ಯಾವನ್ ಇವ್ರು ಹತ್ತಿರ ಬರಲ್ಲ ಬಿಡ್ರೋ ಅದೇ ಲೋ ಬಡ್ಜೆಟ್ ಪ್ರೊಡ್ಯುಸರ್ ಬರ್ಬೇಕು ಅಷ್ಟೇ,0
Not-Hope,ರೆ ರಿಲೀಸ್ ಮಾಡಿ ಮೂವಿ ನಾ... ಸೂಪರ್ ಮೂವಿ,1
Not-Hope,ರಿಪ್ ರಶ್ಮಿಕಾ ಮಂದಣ್ಣ ಇನ್ ಅಡ್ವಾನ್ಸ್,1
Not-Hope,ಸೋಂಗ್ ಒಲ್ಲೆ ಕ್ರೀಜ್ ಇದೆ ಇವಾಗ್ಲೆ ಕರಾಒಕೆ ಸೋಂಗ್ ಅಪ್ಲೋಡ್ ಮಾಡಿ ಹದೋರಿಗೆ ಹೆಲ್ಪ್ ಆಗ್ಲಿ ಸಿರ್,1
Not-Hope,ನಮ್ಮ ದೇಶ ಹಾಗೆ ಹೀಗೆ,1
Not-Hope,ಅಶ್ವತ್ ಅವರ್ಗೆ ತಕ್ಕ ಮಾಗಾ,1
